profile,family,spring_00,spring_01,spring_02,spring_03,spring_04,spring_05,spring_06,spring_07,spring_08,spring_09,spring_10,spring_11,spring_12,spring_13,spring_14,spring_15,spring_16,spring_17,spring_18,spring_19,spring_20,spring_21,spring_22,spring_23,spring_24,spring_25,spring_26,spring_27,spring_28,spring_29
low_roughness_0221,low_roughness,85.0,85.0,100.0,100.0,1115.1475830078125,23.676902770996094,166.09463500976562,105.8287124633789,0.00013491643767338246,31.627552032470703,5.6927390687633306e-05,374.2506103515625,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,518.1883544921875,0.00011865983105963096,0.0001344404590781778,8.12891375971958e-05,153.0061492919922,0.00015179553884081542
high_roughness_0257,high_roughness,85.0,85.0,100.0,100.0,1117.073974609375,0.0032409050036221743,179.7112579345703,0.00012296449858695269,3.865049802698195e-05,0.000200626440346241,1.3907041648053564e-05,813.3905029296875,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,888.7196655273438,0.00027458739350549877,2.2659403839497827e-05,2.9640548746101558e-05,776.8174438476562,2.4365535864490084e-05
high_roughness_0287,high_roughness,85.0,85.0,100.0,100.0,0.0001362291513942182,0.00021090249356348068,0.00039207289228215814,9.262410458177328e-05,8.989494381239638e-05,144.1376953125,848.4647827148438,1109.4195556640625,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1110.390380859375,0.003081211354583502,946.4096069335938,868.4306640625,1258.974609375,950.7691040039062
medium_roughness_0069,medium_roughness,85.0,85.0,100.0,100.0,549.8893432617188,0.0003389788616914302,0.0002344440872548148,0.00038890825817361474,10.333817481994629,0.0002162076416425407,219.42379760742188,891.1936645507812,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,909.7754516601562,1079.025390625,743.2640380859375,0.0042099119164049625,426.2284240722656,730.7124633789062
low_roughness_0325,low_roughness,85.0,85.0,100.0,100.0,0.1871732473373413,325.0522155761719,218.48983764648438,44.40305709838867,39.61566162109375,0.16293317079544067,239.76602172851562,0.004378420300781727,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.005863972939550877,540.1765747070312,0.003075161948800087,259.6217956542969,0.022948183119297028,0.002429378917440772
low_roughness_0093,low_roughness,85.0,85.0,100.0,100.0,0.00012675799371208996,1074.7586669921875,311.0596923828125,0.00011684882338158786,0.0001022659707814455,0.00011509079922689125,1130.1171875,0.00015617864846717566,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.00016681724810041487,428.0118713378906,6.982198829064146e-05,1148.341552734375,1080.8963623046875,5.5043321481207386e-05
low_roughness_0360,low_roughness,85.0,85.0,100.0,100.0,7.32002590666525e-05,0.0003501789760775864,0.00041474407771602273,0.00013343043974600732,0.00014133466174826026,0.0004642966960091144,498.9133605957031,979.5802612304688,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,990.3812866210938,548.4967041015625,49.4597053527832,0.001765049179084599,1165.89208984375,126.47528839111328
low_roughness_0254,low_roughness,85.0,85.0,100.0,100.0,0.00047928348067216575,960.299072265625,489.94561767578125,0.0017232665559276938,66.0751953125,0.0022130750585347414,954.2470703125,0.00022748786432202905,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.00027689142734743655,840.884521484375,105.54714965820312,962.0672607421875,214.89398193359375,8.744568913243711e-05
medium_roughness_0151,medium_roughness,85.0,85.0,100.0,100.0,343.3080749511719,0.018180256709456444,0.021485384553670883,106.40959930419922,0.0067016263492405415,0.024329619482159615,0.005127668846398592,261.6021728515625,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,283.4151916503906,178.18856811523438,72.75528717041016,0.006712327245622873,402.31512451171875,23.213266372680664
low_roughness_0311,low_roughness,85.0,85.0,100.0,100.0,1031.8480224609375,0.00014829545398242772,0.00013340295117814094,110.7088623046875,0.0002988679625559598,0.00012232884182594717,0.00019656799850054085,1084.766845703125,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1102.7520751953125,998.5443725585938,6.300805398495868e-05,0.00020778895122930408,1120.1290283203125,6.636371108470485e-05
high_roughness_0205,high_roughness,85.0,85.0,100.0,100.0,1.5641313439118676e-05,6.230199505807832e-05,388.51763916015625,1.558110670885071e-05,1.6113519450300373e-05,146.2083282470703,0.0010447778040543199,1328.785400390625,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1338.24755859375,1.754912591422908e-05,2.2226835426408798e-05,638.3385620117188,1451.081787109375,3.500827369862236e-05
medium_roughness_0044,medium_roughness,85.0,85.0,100.0,100.0,13.675138473510742,311.2948303222656,53.33670425415039,11.295649528503418,1.9415817260742188,0.7781859040260315,184.4692840576172,0.006496403366327286,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.011107172816991806,215.01382446289062,0.018761517480015755,207.6573486328125,145.25711059570312,0.01870986446738243
high_roughness_0231,high_roughness,85.0,85.0,100.0,100.0,0.0010990422451868653,499.01458740234375,0.0008954478544183075,0.0009011868387460709,0.0008772273431532085,32.61821746826172,711.3720092773438,0.0013473856961354613,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.0014322438510134816,428.469482421875,455.1349182128906,723.0010986328125,603.2877807617188,126.64016723632812
high_roughness_0062,high_roughness,85.0,85.0,100.0,100.0,0.0004806293291039765,982.7167358398438,299.55169677734375,0.07118336856365204,207.14178466796875,0.0004898125189356506,996.593017578125,0.00016824898193590343,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.00020391400903463364,919.4082641601562,3.6228997487341985e-05,1005.8967895507812,0.0005874529597349465,1.8312020984012634e-05
medium_roughness_0029,medium_roughness,85.0,85.0,100.0,100.0,233.6854705810547,112.82213592529297,29.933921813964844,84.65811157226562,0.0038689689245074987,0.005831042770296335,0.04801155626773834,0.02261911705136299,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,25.0441951751709,78.97592163085938,0.0005012867623008788,43.16373062133789,0.0032918311189860106,0.0004676497192122042
high_roughness_0037,high_roughness,85.0,85.0,100.0,100.0,296.5141906738281,0.00010160089732380584,0.00015149130194913596,0.0002939880359917879,9.1953479568474e-05,266.67828369140625,680.2098388671875,517.6309814453125,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,705.5767822265625,610.9494018554688,169.02919006347656,558.7236938476562,0.0044925459660589695,5.269715984468348e-05
high_roughness_0377,high_roughness,85.0,85.0,100.0,100.0,0.00041186632006429136,0.0013686363818123937,318.2060852050781,0.00025706057203933597,0.00021555813145823777,123.58413696289062,645.226318359375,910.3196411132812,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,886.7275390625,0.0002083087310893461,0.00022025674115866423,744.5769653320312,1099.3455810546875,0.00022524471569340676
high_roughness_0366,high_roughness,85.0,85.0,100.0,100.0,1211.550048828125,0.000452401174698025,100.88307189941406,103.14144897460938,3.998586180387065e-05,135.2001495361328,3.306362123112194e-05,999.2877197265625,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1024.4805908203125,0.00019970319408457726,2.6278275981894694e-05,4.927124973619357e-05,981.01953125,0.0005162296001799405
